RL.cat,pext
LC,0.078278112
LC,0.078314127
LC,0.078350131
LC,0.078386125
LC,0.078422109
LC,0.078458082
LC,0.078494046
LC,0.078529999
LC,0.078565942
LC,0.078601875
LC,0.078637798
LC,0.078673711
LC,0.078709614
LC,0.078745507
LC,0.07878139
LC,0.078817262
LC,0.078853125
LC,0.078888978
LC,0.07892482
LC,0.078960653
LC,0.078996476
LC,0.079032288
LC,0.079068091
LC,0.079103884
LC,0.079139667
LC,0.07917544
LC,0.079211203
LC,0.079246957
LC,0.0792827
LC,0.079318434
LC,0.079354158
LC,0.079389872
LC,0.079425576
LC,0.07946127
LC,0.079496955
LC,0.07953263
LC,0.079568295
LC,0.07960395
LC,0.079639596
LC,0.079675231
LC,0.079710858
LC,0.079746474
LC,0.079782081
LC,0.079817678
LC,0.079853266
LC,0.079888844
LC,0.079924412
LC,0.07995997
LC,0.07999552
LC,0.080031059
LC,0.080066589
LC,0.080102109
LC,0.08013762
LC,0.080173122
LC,0.080208613
LC,0.080244096
LC,0.080279568
LC,0.080315032
LC,0.080350486
LC,0.08038593
LC,0.080421365
LC,0.080456791
LC,0.080492207
LC,0.080527614
LC,0.080563011
LC,0.080598399
LC,0.080633778
LC,0.080669147
LC,0.080704507
LC,0.080739858
LC,0.080775199
LC,0.080810532
LC,0.080845854
LC,0.080881168
LC,0.080916472
LC,0.080951768
LC,0.080987054
LC,0.08102233
LC,0.081057598
LC,0.081092856
LC,0.081128105
LC,0.081163345
LC,0.081198576
LC,0.081233798
LC,0.081269011
LC,0.081304214
LC,0.081339409
LC,0.081374594
LC,0.08140977
LC,0.081444938
LC,0.081480096
LC,0.081515245
LC,0.081550385
LC,0.081585517
LC,0.081620639
LC,0.081655752
LC,0.081690857
LC,0.081725952
LC,0.081761039
LC,0.081796116
LC,0.081831185
LC,0.081866245
LC,0.081901296
LC,0.081936338
LC,0.081971371
LC,0.082006395
LC,0.082041411
LC,0.082076418
LC,0.082111416
LC,0.082146405
LC,0.082181385
LC,0.082216357
LC,0.08225132
LC,0.082286274
LC,0.08232122
LC,0.082356156
LC,0.082391085
LC,0.082426004
LC,0.082460915
LC,0.082495817
LC,0.082530711
LC,0.082565596
LC,0.082600472
LC,0.08263534
LC,0.082670199
LC,0.082705049
LC,0.082739891
LC,0.082774725
LC,0.08280955
LC,0.082844366
LC,0.082879174
LC,0.082913974
LC,0.082948765
LC,0.082983547
LC,0.083018321
LC,0.083053087
LC,0.083087844
LC,0.083122593
LC,0.083157334
LC,0.083192066
LC,0.08322679
LC,0.083261505
LC,0.083296212
LC,0.083330911
LC,0.083365601
LC,0.083400283
LC,0.083434957
LC,0.083469623
LC,0.08350428
LC,0.083538929
LC,0.08357357
LC,0.083608202
LC,0.083642827
LC,0.083677443
LC,0.083712051
LC,0.083746651
LC,0.083781243
LC,0.083815826
LC,0.083850402
LC,0.083884969
LC,0.083919528
LC,0.08395408
LC,0.083988623
LC,0.084023158
LC,0.084057685
LC,0.084092204
LC,0.084126715
LC,0.084161218
LC,0.084195713
LC,0.0842302
LC,0.084264679
LC,0.08429915
LC,0.084333613
LC,0.084368068
LC,0.084402516
LC,0.084436955
LC,0.084471387
LC,0.08450581
LC,0.084540226
LC,0.084574634
LC,0.084609034
LC,0.084643426
LC,0.084677811
LC,0.084712188
LC,0.084746557
LC,0.084780918
LC,0.084815271
LC,0.084849617
LC,0.084883955
LC,0.084918285
LC,0.084952608
LC,0.084986923
LC,0.08502123
LC,0.08505553
LC,0.085089822
LC,0.085124106
LC,0.085158383
LC,0.085192652
LC,0.085226913
LC,0.085261167
LC,0.085295413
LC,0.085329652
LC,0.085363884
LC,0.085398107
LC,0.085432324
LC,0.085466532
LC,0.085500734
LC,0.085534927
LC,0.085569114
LC,0.085603293
LC,0.085637464
LC,0.085671628
LC,0.085705785
LC,0.085739934
LC,0.085774076
LC,0.08580821
LC,0.085842338
LC,0.085876457
LC,0.08591057
LC,0.085944675
LC,0.085978773
LC,0.086012864
LC,0.086046947
LC,0.086081023
LC,0.086115092
LC,0.086149154
LC,0.086183208
LC,0.086217255
LC,0.086251295
LC,0.086285328
LC,0.086319354
LC,0.086353372
LC,0.086387384
LC,0.086421388
LC,0.086455385
LC,0.086489375
LC,0.086523358
LC,0.086557334
LC,0.086591303
LC,0.086625265
LC,0.08665922
LC,0.086693168
LC,0.086727108
LC,0.086761042
LC,0.086794969
LC,0.086828889
LC,0.086862802
LC,0.086896708
LC,0.086930607
LC,0.086964499
LC,0.086998384
LC,0.087032263
LC,0.087066134
LC,0.087099999
LC,0.087133856
LC,0.087167707
LC,0.087201552
LC,0.087235389
LC,0.087269219
LC,0.087303043
LC,0.08733686
LC,0.087370671
LC,0.087404474
LC,0.087438271
LC,0.087472061
LC,0.087505844
LC,0.087539621
LC,0.087573391
LC,0.087607155
LC,0.087640911
LC,0.087674662
LC,0.087708405
LC,0.087742142
LC,0.087775872
LC,0.087809596
LC,0.087843313
LC,0.087877024
LC,0.087910728
LC,0.087944426
LC,0.087978117
LC,0.088011801
LC,0.088045479
LC,0.088079151
LC,0.088112816
LC,0.088146475
LC,0.088180127
LC,0.088213773
LC,0.088247413
LC,0.088281046
LC,0.088314673
LC,0.088348293
LC,0.088381907
LC,0.088415515
LC,0.088449116
LC,0.088482711
LC,0.0885163
LC,0.088549882
LC,0.088583459
LC,0.088617028
LC,0.088650592
LC,0.08868415
LC,0.088717701
LC,0.088751246
LC,0.088784785
LC,0.088818318
LC,0.088851844
LC,0.088885364
LC,0.088918879
LC,0.088952387
LC,0.088985889
LC,0.089019385
LC,0.089052875
LC,0.089086358
LC,0.089119836
LC,0.089153308
LC,0.089186774
LC,0.089220233
LC,0.089253687
LC,0.089287134
LC,0.089320576
LC,0.089354012
LC,0.089387442
LC,0.089420865
LC,0.089454283
LC,0.089487695
LC,0.089521101
LC,0.089554502
LC,0.089587896
LC,0.089621284
LC,0.089654667
LC,0.089688044
LC,0.089721415
LC,0.08975478
LC,0.08978814
LC,0.089821493
LC,0.089854841
LC,0.089888183
LC,0.08992152
LC,0.08995485
LC,0.089988175
LC,0.090021495
LC,0.090054808
LC,0.090088116
LC,0.090121418
LC,0.090154715
LC,0.090188006
LC,0.090221291
LC,0.090254571
LC,0.090287845
LC,0.090321114
LC,0.090354377
LC,0.090387634
LC,0.090420886
LC,0.090454133
LC,0.090487374
LC,0.090520609
LC,0.090553839
LC,0.090587064
LC,0.090620283
LC,0.090653496
LC,0.090686704
LC,0.090719907
LC,0.090753104
LC,0.090786296
LC,0.090819483
LC,0.090852664
LC,0.09088584
LC,0.090919011
LC,0.090952176
LC,0.090985336
LC,0.09101849
LC,0.09105164
LC,0.091084784
LC,0.091117922
LC,0.091151056
LC,0.091184184
LC,0.091217307
LC,0.091250425
LC,0.091283538
LC,0.091316646
LC,0.091349748
LC,0.091382845
LC,0.091415937
LC,0.091449024
LC,0.091482106
LC,0.091515183
LC,0.091548255
LC,0.091581321
LC,0.091614383
LC,0.091647439
LC,0.091680491
LC,0.091713537
LC,0.091746579
LC,0.091779615
LC,0.091812647
LC,0.091845673
LC,0.091878695
LC,0.091911711
LC,0.091944723
LC,0.09197773
LC,0.092010732
LC,0.092043729
LC,0.092076721
LC,0.092109708
LC,0.092142691
LC,0.092175669
LC,0.092208641
LC,0.092241609
LC,0.092274573
LC,0.092307531
LC,0.092340485
LC,0.092373434
LC,0.092406378
LC,0.092439317
LC,0.092472252
LC,0.092505182
LC,0.092538108
LC,0.092571028
LC,0.092603945
LC,0.092636856
LC,0.092669763
LC,0.092702665
LC,0.092735563
LC,0.092768456
LC,0.092801344
LC,0.092834228
LC,0.092867107
LC,0.092899982
LC,0.092932852
LC,0.092965718
LC,0.092998579
LC,0.093031436
LC,0.093064288
LC,0.093097136
LC,0.093129979
LC,0.093162818
LC,0.093195653
LC,0.093228483
LC,0.093261309
LC,0.09329413
NT,0.093326947
NT,0.09335976
NT,0.093392568
NT,0.093425372
NT,0.093458172
NT,0.093490967
NT,0.093523758
NT,0.093556545
NT,0.093589328
NT,0.093622106
NT,0.09365488
NT,0.09368765
NT,0.093720416
NT,0.093753177
NT,0.093785934
NT,0.093818688
NT,0.093851437
NT,0.093884181
NT,0.093916922
NT,0.093949659
NT,0.093982391
NT,0.09401512
NT,0.094047844
NT,0.094080564
NT,0.094113281
NT,0.094145993
NT,0.094178701
NT,0.094211405
NT,0.094244106
NT,0.094276802
NT,0.094309494
NT,0.094342183
NT,0.094374867
NT,0.094407547
NT,0.094440224
NT,0.094472897
NT,0.094505565
NT,0.09453823
NT,0.094570891
NT,0.094603549
NT,0.094636202
NT,0.094668852
NT,0.094701497
NT,0.094734139
NT,0.094766778
NT,0.094799412
NT,0.094832043
NT,0.09486467
NT,0.094897293
NT,0.094929912
NT,0.094962528
NT,0.09499514
NT,0.095027749
NT,0.095060354
NT,0.095092955
NT,0.095125552
NT,0.095158146
NT,0.095190736
NT,0.095223323
NT,0.095255906
NT,0.095288486
NT,0.095321062
NT,0.095353634
NT,0.095386203
NT,0.095418769
NT,0.095451331
NT,0.095483889
NT,0.095516444
NT,0.095548996
NT,0.095581544
NT,0.095614088
NT,0.095646629
NT,0.095679167
NT,0.095711702
NT,0.095744233
NT,0.09577676
NT,0.095809285
NT,0.095841806
NT,0.095874323
NT,0.095906838
NT,0.095939349
NT,0.095971857
NT,0.096004361
NT,0.096036862
NT,0.09606936
NT,0.096101855
NT,0.096134347
NT,0.096166835
NT,0.09619932
NT,0.096231802
NT,0.096264281
NT,0.096296757
NT,0.096329229
NT,0.096361699
NT,0.096394165
NT,0.096426628
NT,0.096459088
NT,0.096491545
NT,0.096523999
NT,0.09655645
NT,0.096588898
NT,0.096621343
NT,0.096653785
NT,0.096686223
NT,0.096718659
NT,0.096751092
NT,0.096783522
NT,0.096815949
NT,0.096848373
NT,0.096880794
NT,0.096913213
NT,0.096945628
NT,0.096978041
NT,0.09701045
NT,0.097042857
NT,0.097075261
NT,0.097107662
NT,0.097140061
NT,0.097172456
NT,0.097204849
NT,0.097237239
NT,0.097269626
NT,0.097302011
NT,0.097334393
NT,0.097366772
NT,0.097399148
NT,0.097431522
NT,0.097463893
NT,0.097496261
NT,0.097528627
NT,0.09756099
NT,0.09759335
NT,0.097625708
NT,0.097658064
NT,0.097690416
NT,0.097722766
NT,0.097755114
NT,0.097787459
NT,0.097819801
NT,0.097852141
NT,0.097884479
NT,0.097916814
NT,0.097949146
NT,0.097981477
NT,0.098013804
NT,0.098046129
NT,0.098078452
NT,0.098110772
NT,0.09814309
NT,0.098175406
NT,0.098207719
NT,0.09824003
NT,0.098272339
NT,0.098304645
NT,0.098336949
NT,0.09836925
NT,0.098401549
NT,0.098433846
NT,0.098466141
NT,0.098498434
NT,0.098530724
NT,0.098563012
NT,0.098595298
NT,0.098627581
NT,0.098659863
NT,0.098692142
NT,0.098724419
NT,0.098756694
NT,0.098788967
NT,0.098821238
NT,0.098853507
NT,0.098885773
NT,0.098918038
NT,0.0989503
NT,0.09898256
NT,0.099014819
NT,0.099047075
NT,0.099079329
NT,0.099111582
NT,0.099143832
NT,0.09917608
NT,0.099208327
NT,0.099240571
NT,0.099272814
NT,0.099305054
NT,0.099337293
NT,0.09936953
NT,0.099401765
NT,0.099433998
NT,0.099466229
NT,0.099498458
NT,0.099530686
NT,0.099562912
NT,0.099595136
NT,0.099627358
NT,0.099659578
NT,0.099691797
NT,0.099724014
NT,0.099756229
NT,0.099788443
NT,0.099820654
NT,0.099852864
NT,0.099885073
NT,0.09991728
NT,0.099949485
NT,0.099981688
NT,0.10001389
NT,0.10004609
NT,0.100078289
NT,0.100110486
NT,0.100142681
NT,0.100174875
NT,0.100207068
NT,0.100239258
NT,0.100271448
NT,0.100303635
NT,0.100335822
NT,0.100368007
NT,0.10040019
NT,0.100432372
NT,0.100464552
NT,0.100496732
NT,0.100528909
NT,0.100561085
NT,0.10059326
NT,0.100625434
NT,0.100657606
NT,0.100689777
NT,0.100721946
NT,0.100754114
NT,0.100786281
NT,0.100818447
NT,0.100850611
NT,0.100882774
NT,0.100914936
NT,0.100947096
NT,0.100979256
NT,0.101011414
NT,0.101043571
NT,0.101075726
NT,0.101107881
NT,0.101140034
NT,0.101172187
NT,0.101204338
NT,0.101236488
NT,0.101268637
NT,0.101300784
NT,0.101332931
NT,0.101365077
NT,0.101397221
NT,0.101429365
NT,0.101461507
NT,0.101493649
NT,0.101525789
NT,0.101557929
NT,0.101590067
NT,0.101622205
NT,0.101654342
NT,0.101686477
NT,0.101718612
NT,0.101750746
NT,0.101782879
NT,0.101815011
NT,0.101847142
NT,0.101879273
NT,0.101911402
NT,0.101943531
NT,0.101975659
NT,0.102007786
NT,0.102039913
NT,0.102072038
NT,0.102104163
NT,0.102136287
NT,0.10216841
NT,0.102200533
NT,0.102232655
NT,0.102264776
NT,0.102296896
NT,0.102329016
NT,0.102361136
NT,0.102393254
NT,0.102425372
NT,0.102457489
NT,0.102489606
NT,0.102521722
NT,0.102553838
NT,0.102585953
NT,0.102618067
NT,0.102650181
NT,0.102682294
NT,0.102714407
NT,0.10274652
NT,0.102778632
NT,0.102810743
NT,0.102842854
NT,0.102874965
NT,0.102907075
NT,0.102939184
NT,0.102971294
NT,0.103003403
NT,0.103035511
NT,0.103067619
NT,0.103099727
NT,0.103131835
NT,0.103163942
NT,0.103196049
NT,0.103228155
NT,0.103260262
NT,0.103292368
NT,0.103324473
NT,0.103356579
NT,0.103388684
NT,0.103420789
NT,0.103452894
NT,0.103484999
NT,0.103517103
NT,0.103549208
NT,0.103581312
NT,0.103613416
NT,0.10364552
NT,0.103677624
NT,0.103709727
NT,0.103741831
NT,0.103773935
NT,0.103806038
NT,0.103838142
NT,0.103870245
NT,0.103902348
NT,0.103934452
NT,0.103966555
NT,0.103998659
NT,0.104030762
NT,0.104062866
NT,0.104094969
NT,0.104127073
NT,0.104159177
NT,0.104191281
NT,0.104223385
NT,0.104255489
NT,0.104287593
NT,0.104319698
NT,0.104351802
NT,0.104383907
NT,0.104416012
NT,0.104448117
NT,0.104480222
NT,0.104512328
NT,0.104544434
NT,0.10457654
NT,0.104608647
NT,0.104640753
NT,0.10467286
NT,0.104704968
NT,0.104737075
NT,0.104769183
NT,0.104801292
NT,0.1048334
NT,0.104865509
NT,0.104897619
NT,0.104929729
NT,0.104961839
NT,0.10499395
NT,0.105026061
NT,0.105058173
NT,0.105090285
NT,0.105122398
NT,0.105154511
NT,0.105186624
NT,0.105218739
NT,0.105250853
NT,0.105282969
NT,0.105315084
NT,0.105347201
NT,0.105379318
NT,0.105411435
NT,0.105443554
NT,0.105475673
NT,0.105507792
NT,0.105539912
NT,0.105572033
NT,0.105604155
NT,0.105636277
NT,0.1056684
NT,0.105700523
NT,0.105732648
NT,0.105764773
NT,0.105796899
NT,0.105829026
NT,0.105861153
NT,0.105893282
NT,0.105925411
NT,0.105957541
NT,0.105989671
NT,0.106021803
NT,0.106053936
NT,0.106086069
NT,0.106118203
NT,0.106150339
NT,0.106182475
NT,0.106214612
NT,0.10624675
NT,0.106278889
NT,0.106311029
NT,0.10634317
NT,0.106375312
NT,0.106407455
NT,0.106439599
NT,0.106471744
NT,0.10650389
NT,0.106536038
NT,0.106568186
NT,0.106600335
NT,0.106632486
NT,0.106664637
NT,0.10669679
NT,0.106728944
NT,0.106761099
NT,0.106793256
NT,0.106825413
NT,0.106857572
NT,0.106889732
NT,0.106921893
NT,0.106954055
NT,0.106986219
NT,0.107018383
NT,0.10705055
NT,0.107082717
NT,0.107114886
NT,0.107147056
NT,0.107179227
NT,0.1072114
NT,0.107243574
NT,0.10727575
NT,0.107307927
NT,0.107340105
NT,0.107372285
NT,0.107404466
NT,0.107436649
NT,0.107468833
NT,0.107501018
NT,0.107533205
NT,0.107565394
NT,0.107597584
NT,0.107629775
NT,0.107661968
NT,0.107694163
NT,0.107726359
NT,0.107758557
NT,0.107790756
NT,0.107822957
NT,0.10785516
NT,0.107887364
NT,0.10791957
NT,0.107951777
NT,0.107983986
NT,0.108016197
NT,0.10804841
NT,0.108080624
NT,0.10811284
NT,0.108145058
NT,0.108177277
NT,0.108209498
NT,0.108241721
NT,0.108273946
NT,0.108306173
NT,0.108338401
NT,0.108370631
NT,0.108402863
NT,0.108435097
NT,0.108467333
NT,0.10849957
NT,0.10853181
NT,0.108564051
NT,0.108596295
NT,0.10862854
NT,0.108660787
NT,0.108693037
NT,0.108725288
NT,0.108757541
NT,0.108789796
NT,0.108822053
NT,0.108854312
NT,0.108886574
NT,0.108918837
NT,0.108951102
NT,0.10898337
NT,0.109015639
NT,0.109047911
NT,0.109080185
NT,0.109112461
NT,0.109144739
NT,0.109177019
NT,0.109209301
NT,0.109241586
NT,0.109273872
NT,0.109306161
NT,0.109338453
NT,0.109370746
NT,0.109403042
NT,0.10943534
NT,0.10946764
NT,0.109499942
NT,0.109532247
NT,0.109564554
NT,0.109596864
NT,0.109629175
NT,0.10966149
NT,0.109693806
NT,0.109726125
NT,0.109758446
NT,0.10979077
NT,0.109823096
NT,0.109855425
NT,0.109887756
NT,0.109920089
NT,0.109952425
NT,0.109984764
NT,0.110017104
NT,0.110049448
NT,0.110081794
NT,0.110114142
NT,0.110146494
NT,0.110178847
NT,0.110211203
NT,0.110243562
NT,0.110275924
NT,0.110308288
NT,0.110340655
NT,0.110373024
NT,0.110405396
NT,0.110437771
NT,0.110470148
NT,0.110502528
NT,0.110534911
NT,0.110567296
NT,0.110599685
NT,0.110632076
NT,0.110664469
NT,0.110696866
NT,0.110729265
NT,0.110761668
NT,0.110794073
NT,0.11082648
NT,0.110858891
NT,0.110891305
NT,0.110923721
NT,0.11095614
NT,0.110988562
NT,0.111020988
NT,0.111053416
NT,0.111085847
NT,0.111118281
NT,0.111150717
NT,0.111183157
NT,0.1112156
NT,0.111248046
NT,0.111280495
NT,0.111312947
NT,0.111345402
NT,0.11137786
NT,0.111410321
NT,0.111442785
NT,0.111475252
NT,0.111507723
NT,0.111540196
NT,0.111572673
NT,0.111605153
NT,0.111637636
NT,0.111670122
NT,0.111702611
NT,0.111735104
NT,0.1117676
NT,0.111800099
NT,0.111832601
NT,0.111865106
NT,0.111897615
NT,0.111930127
NT,0.111962642
NT,0.111995161
NT,0.112027683
NT,0.112060208
NT,0.112092737
NT,0.112125269
NT,0.112157805
NT,0.112190343
NT,0.112222886
NT,0.112255431
NT,0.11228798
NT,0.112320533
NT,0.112353089
NT,0.112385648
NT,0.112418211
NT,0.112450777
NT,0.112483347
NT,0.112515921
NT,0.112548498
NT,0.112581078
NT,0.112613662
NT,0.11264625
NT,0.112678841
NT,0.112711436
NT,0.112744035
NT,0.112776637
NT,0.112809242
NT,0.112841852
NT,0.112874465
NT,0.112907082
NT,0.112939702
NT,0.112972326
NT,0.113004954
NT,0.113037586
NT,0.113070221
NT,0.11310286
NT,0.113135503
NT,0.11316815
NT,0.1132008
NT,0.113233454
NT,0.113266112
NT,0.113298774
NT,0.11333144
NT,0.11336411
NT,0.113396783
NT,0.113429461
NT,0.113462142
NT,0.113494827
NT,0.113527517
NT,0.11356021
NT,0.113592907
NT,0.113625608
NT,0.113658313
NT,0.113691022
NT,0.113723735
NT,0.113756452
NT,0.113789173
NT,0.113821898
NT,0.113854628
NT,0.113887361
NT,0.113920098
NT,0.11395284
NT,0.113985586
NT,0.114018335
NT,0.114051089
NT,0.114083847
NT,0.11411661
NT,0.114149376
NT,0.114182147
NT,0.114214922
NT,0.114247701
NT,0.114280484
NT,0.114313271
NT,0.114346063
NT,0.114378859
NT,0.11441166
NT,0.114444464
NT,0.114477273
NT,0.114510087
NT,0.114542904
NT,0.114575726
NT,0.114608553
NT,0.114641384
NT,0.114674219
NT,0.114707058
NT,0.114739902
NT,0.114772751
NT,0.114805604
NT,0.114838461
NT,0.114871323
NT,0.114904189
NT,0.11493706
NT,0.114969935
NT,0.115002815
NT,0.1150357
NT,0.115068589
NT,0.115101482
NT,0.11513438
NT,0.115167283
NT,0.11520019
NT,0.115233102
NT,0.115266019
NT,0.11529894
NT,0.115331866
NT,0.115364796
NT,0.115397732
NT,0.115430672
NT,0.115463616
NT,0.115496566
NT,0.11552952
NT,0.115562478
NT,0.115595442
NT,0.115628411
NT,0.115661384
NT,0.115694362
NT,0.115727345
NT,0.115760332
NT,0.115793325
NT,0.115826322
NT,0.115859324
NT,0.115892331
NT,0.115925343
NT,0.11595836
NT,0.115991382
NT,0.116024409
NT,0.116057441
NT,0.116090477
NT,0.116123519
NT,0.116156566
NT,0.116189618
NT,0.116222674
NT,0.116255736
NT,0.116288803
NT,0.116321875
NT,0.116354951
NT,0.116388033
NT,0.116421121
NT,0.116454213
NT,0.11648731
NT,0.116520412
NT,0.11655352
NT,0.116586633
NT,0.116619751
NT,0.116652874
NT,0.116686002
NT,0.116719136
NT,0.116752275
NT,0.116785419
NT,0.116818568
NT,0.116851722
NT,0.116884882
NT,0.116918047
NT,0.116951218
NT,0.116984394
NT,0.117017575
NT,0.117050761
NT,0.117083953
NT,0.11711715
NT,0.117150353
NT,0.11718356
NT,0.117216774
NT,0.117249993
NT,0.117283217
NT,0.117316447
NT,0.117349682
NT,0.117382922
NT,0.117416169
NT,0.11744942
NT,0.117482677
NT,0.11751594
NT,0.117549208
NT,0.117582482
NT,0.117615761
NT,0.117649046
NT,0.117682337
NT,0.117715633
NT,0.117748935
NT,0.117782242
NT,0.117815555
NT,0.117848874
NT,0.117882199
NT,0.117915529
NT,0.117948864
NT,0.117982206
NT,0.118015553
NT,0.118048906
NT,0.118082265
NT,0.11811563
NT,0.118149
NT,0.118182376
NT,0.118215758
NT,0.118249146
NT,0.118282539
NT,0.118315939
NT,0.118349344
NT,0.118382755
NT,0.118416172
NT,0.118449595
NT,0.118483024
NT,0.118516459
NT,0.1185499
NT,0.118583347
NT,0.118616799
NT,0.118650258
NT,0.118683723
NT,0.118717193
NT,0.11875067
NT,0.118784153
NT,0.118817642
NT,0.118851136
NT,0.118884637
NT,0.118918144
NT,0.118951657
NT,0.118985177
NT,0.119018702
NT,0.119052234
NT,0.119085771
NT,0.119119315
NT,0.119152865
NT,0.119186421
NT,0.119219984
NT,0.119253552
NT,0.119287127
NT,0.119320708
NT,0.119354296
NT,0.119387889
NT,0.119421489
NT,0.119455095
NT,0.119488708
NT,0.119522327
NT,0.119555952
NT,0.119589583
NT,0.119623221
NT,0.119656866
NT,0.119690516
NT,0.119724173
NT,0.119757837
NT,0.119791507
NT,0.119825183
NT,0.119858866
NT,0.119892555
NT,0.119926251
NT,0.119959953
NT,0.119993662
NT,0.120027378
NT,0.120061099
NT,0.120094828
NT,0.120128563
NT,0.120162304
NT,0.120196053
NT,0.120229807
NT,0.120263569
NT,0.120297337
NT,0.120331111
NT,0.120364893
NT,0.120398681
NT,0.120432475
NT,0.120466277
NT,0.120500085
NT,0.120533899
NT,0.120567721
NT,0.120601549
NT,0.120635384
NT,0.120669226
NT,0.120703075
NT,0.12073693
NT,0.120770792
NT,0.120804661
NT,0.120838537
NT,0.12087242
NT,0.120906309
NT,0.120940206
NT,0.120974109
NT,0.121008019
NT,0.121041937
NT,0.121075861
NT,0.121109792
NT,0.12114373
NT,0.121177675
NT,0.121211627
NT,0.121245586
NT,0.121279552
NT,0.121313525
NT,0.121347505
NT,0.121381492
NT,0.121415486
NT,0.121449487
NT,0.121483496
NT,0.121517511
NT,0.121551534
NT,0.121585564
NT,0.1216196
NT,0.121653644
NT,0.121687696
NT,0.121721754
NT,0.12175582
NT,0.121789892
NT,0.121823972
NT,0.12185806
NT,0.121892154
NT,0.121926256
NT,0.121960365
NT,0.121994481
NT,0.122028605
NT,0.122062736
NT,0.122096874
NT,0.12213102
NT,0.122165173
NT,0.122199333
NT,0.122233501
NT,0.122267676
NT,0.122301858
NT,0.122336048
NT,0.122370245
NT,0.12240445
NT,0.122438663
NT,0.122472882
NT,0.12250711
NT,0.122541344
NT,0.122575587
NT,0.122609836
NT,0.122644094
NT,0.122678359
NT,0.122712631
NT,0.122746911
NT,0.122781199
NT,0.122815494
NT,0.122849797
NT,0.122884107
NT,0.122918425
NT,0.122952751
NT,0.122987085
NT,0.123021426
NT,0.123055775
NT,0.123090131
NT,0.123124496
NT,0.123158868
NT,0.123193247
NT,0.123227635
NT,0.12326203
NT,0.123296433
NT,0.123330844
NT,0.123365263
NT,0.123399689
NT,0.123434124
NT,0.123468566
NT,0.123503016
NT,0.123537474
NT,0.12357194
NT,0.123606414
NT,0.123640896
NT,0.123675385
NT,0.123709883
NT,0.123744389
NT,0.123778902
NT,0.123813424
NT,0.123847953
NT,0.123882491
NT,0.123917037
NT,0.12395159
NT,0.123986152
NT,0.124020722
NT,0.1240553
NT,0.124089886
NT,0.12412448
NT,0.124159082
NT,0.124193692
NT,0.124228311
NT,0.124262937
NT,0.124297572
NT,0.124332215
NT,0.124366866
NT,0.124401526
NT,0.124436193
NT,0.124470869
NT,0.124505553
NT,0.124540246
NT,0.124574946
NT,0.124609655
NT,0.124644373
NT,0.124679098
NT,0.124713832
NT,0.124748574
NT,0.124783325
NT,0.124818084
NT,0.124852851
NT,0.124887627
NT,0.124922411
NT,0.124957204
NT,0.124992005
NT,0.125026814
NT,0.125061632
NT,0.125096459
NT,0.125131294
NT,0.125166137
NT,0.125200989
NT,0.12523585
NT,0.125270719
NT,0.125305596
NT,0.125340482
NT,0.125375377
NT,0.12541028
NT,0.125445192
NT,0.125480113
NT,0.125515042
NT,0.12554998
NT,0.125584927
NT,0.125619882
NT,0.125654846
NT,0.125689818
NT,0.125724799
NT,0.125759789
NT,0.125794788
NT,0.125829796
NT,0.125864812
NT,0.125899837
NT,0.125934871
NT,0.125969914
NT,0.126004965
NT,0.126040025
NT,0.126075095
NT,0.126110173
NT,0.126145259
NT,0.126180355
NT,0.12621546
NT,0.126250574
NT,0.126285696
NT,0.126320828
NT,0.126355968
NT,0.126391117
NT,0.126426276
NT,0.126461443
NT,0.126496619
NT,0.126531805
NT,0.126566999
NT,0.126602203
NT,0.126637415
NT,0.126672637
NT,0.126707867
NT,0.126743107
NT,0.126778356
NT,0.126813614
NT,0.126848881
NT,0.126884157
NT,0.126919443
NT,0.126954737
NT,0.126990041
NT,0.127025354
NT,0.127060676
NT,0.127096008
NT,0.127131349
NT,0.127166698
NT,0.127202058
NT,0.127237426
NT,0.127272804
NT,0.127308191
NT,0.127343588
NT,0.127378993
NT,0.127414408
NT,0.127449833
NT,0.127485267
NT,0.12752071
NT,0.127556163
NT,0.127591625
NT,0.127627096
NT,0.127662577
NT,0.127698067
NT,0.127733567
NT,0.127769076
NT,0.127804595
NT,0.127840124
NT,0.127875661
NT,0.127911209
NT,0.127946766
NT,0.127982332
NT,0.128017908
NT,0.128053494
NT,0.128089089
NT,0.128124694
NT,0.128160308
NT,0.128195932
NT,0.128231566
NT,0.128267209
NT,0.128302863
NT,0.128338525
NT,0.128374198
NT,0.12840988
NT,0.128445572
NT,0.128481274
NT,0.128516985
NT,0.128552706
NT,0.128588437
NT,0.128624178
NT,0.128659928
NT,0.128695689
NT,0.128731459
NT,0.128767239
NT,0.128803029
NT,0.128838829
NT,0.128874639
NT,0.128910458
NT,0.128946288
NT,0.128982127
NT,0.129017977
NT,0.129053836
NT,0.129089705
NT,0.129125584
NT,0.129161474
NT,0.129197373
NT,0.129233282
NT,0.129269202
NT,0.129305131
NT,0.129341071
NT,0.12937702
NT,0.12941298
NT,0.129448949
NT,0.129484929
NT,0.129520919
NT,0.129556919
NT,0.129592929
NT,0.12962895
NT,0.12966498
NT,0.129701021
NT,0.129737072
NT,0.129773133
NT,0.129809205
NT,0.129845286
NT,0.129881378
NT,0.12991748
NT,0.129953593
NT,0.129989716
NT,0.130025849
NT,0.130061992
NT,0.130098146
NT,0.13013431
NT,0.130170484
NT,0.130206669
