Clade	spp.	Mean	Min	2.5pct	16pct	25pct	median	75pct	84pct	97.5pct	Max																																																																																																					
Testudines_ott639666	326	6282.95358	6223.65573	6232.157872	6249.116668	6255.751817	6267.3389	6295.63777	6310.446762	6386.886392	6521.712519	6252.160982	6290.596511	6372.158276	6232.481687	6264.679233	6297.976692	6453.95375	6267.672633	6328.443303	6242.510179	6257.139363	6259.828811	6287.012352	6259.823778	6234.211521	6262.601528	6303.044595	6270.181582	6268.870708	6286.111559	6295.470945	6266.692794	6258.736402	6321.090717	6262.074335	6269.999699	6258.878579	6265.774164	6241.462933	6320.984642	6248.27089	6258.924583	6521.712519	6390.298113	6300.227604	6264.084237	6325.247114	6243.782248	6289.102667	6300.246484	6236.556845	6253.844917	6231.834057	6289.502729	6255.387426	6311.316488	6243.467059	6302.557766	6279.653399	6235.580313	6346.276957	6254.197176	6264.534577	6273.724174	6266.880095	6343.503577	6294.274846	6282.782408	6288.653161	6267.005166	6295.63777	6223.65573	6271.705579	6240.551777	6270.966762	6259.41208	6238.964511	6294.707996	6288.335265	6368.078379	6226.958436	6258.112662	6263.301193	6306.967855	6241.704823	6251.197614	6265.395197	6287.163068	6255.295851	6313.784701	6345.547413	6264.626184	6366.070852	6259.942156	6279.024629	6255.474864	6280.028616	6240.546638	6253.592769	6371.619288	6380.550339	6303.410715	6268.660598	6293.501741	6249.277768	6260.267306	6300.638511	6293.118153	6256.028769	6266.272153	6252.160982
Arthropoda_ott632179	1183221	21172954.3	20589868.71	20900534.93	20989688.61	21038580.61	21187283.7	21293567.72	21333683.54	21435170.94	21446133.29	21249674.63	21185046.59	21159493.54	21139767.83	21408363.62	21245818.24	21243669.11	21164226.86	21277104.04	21241518.79	21192714.49	21368258.68	20939650.95	20950782.78	21166811.71	21274236.67	21301802.77	21243631.69	21251707.8	21146011.3	20933462.87	21391029.53	20955257.12	21163265.74	21194618.83	21133107.85	21420336.76	21307207.38	21312186.15	21032590	21181852.91	21337669.19	20832503.31	21403574.71	21105079.12	21436408.09	21021895.87	21146784.69	21143349.55	21071290.84	21317740.91	20893479.42	21266256.61	21044571.22	21025954.68	21028627.7	21227528.33	21024677.65	20935793.23	21271264.48	21413553.89	21381750.5	21028246.03	21060326.44	20991147.39	21369601.58	21066536.64	20907590.44	21138515.38	21167237.14	20910055.47	20589868.71	21437137	21277561.79	21213655.97	21006774.88	21090290.32	21245905.91	21432873.38	21081875.43	21299036.44	21092541.58	21302930.24	20931736.04	21285286.23	21352248.85	21242933.32	21348120.74	21157401.28	20973541.87	21195296.21	21144309.41	21367936.06	21279759.61	21365277.6	21279241.31	20982030.02	21297354.92	20977080.09	21103514.16	20981772.9	21017719.8	20963736.87	21224763.09	21149323.3	21293567.72	21100495.17	21242711.64	21281829.79	21446133.29	21268593.64
Pancrustacea_ott985906	1068466	16658386.5	16276757.32	16398908.06	16518714.67	16574655.73	16663264.38	16767287.63	16802408.21	16888321.48	16986803.38	16713901.03	16624285.04	16519160.27	16591226.92	16767287.63	16621531.74	16729721.16	16697520.58	16649466.79	16836033.6	16657462.7	16800690.35	16336357.92	16442632	16601928.49	16591438.71	16695315.48	16697608.09	16785402.59	16668706.91	16447576.73	16849808.07	16505317.82	16627004.57	16663233.11	16532713.81	16802837.68	16670534.66	16745539.5	16598775.27	16641845.04	16778649.64	16470798.16	16765843.87	16564511.77	16852538.19	16528457.1	16573097.8	16618228.97	16658822.55	16736003.12	16378242.72	16779208.4	16803735.53	16511875.88	16554728.62	16674284.84	16616503.61	16502707.86	16833322.41	16865829.69	16863395.4	16623172.02	16594712.08	16579033.26	16781868.71	16511387.93	16584375.98	16628814.19	16618454.33	16453518.22	16276757.32	16858496.68	16690551.22	16898705.15	16442375.85	16678357.84	16829689.28	16820215.36	16549364.57	16697823.67	16634725.16	16805418.66	16466198.94	16749544.74	16763415.84	16746553.08	16904818.93	16626827.2	16516375.25	16576213.67	16580363.33	16986803.38	16701370.32	16772553.72	16778878.02	16419573.39	16779868.6	16531787.97	16579807.97	16463774.97	16744133.4	16663295.66	16679013.45	16646908.23	16728683.05	16530334.57	16696667.39	16678865.03	16869037.52	16713901.03
Insecta_ott1062253	984719	14276791.83	13906511.64	13988376.47	14151866.04	14195398.03	14282417.85	14388564.46	14427618.5	14522338.01	14561592.87	14284577.08	14274856.06	14156690.22	14226616.48	14406755.39	14245908.64	14378351.79	14292828.96	14226355.33	14441290.86	14320559.49	14421310.09	13955056.01	14075454.21	14232818.54	14191423.21	14361218.67	14312445.83	14396231.41	14286629.34	14048425.12	14425092.21	14135037.11	14202083.16	14294501.81	14157506.97	14424170.37	14287113.95	14432984.52	14220316.28	14254468.69	14342707.25	14105139.91	14348856.01	14202912.27	14465967.33	14174687.68	14206521.05	14233150.45	14280258.63	14351264.03	13981544.78	14432609.19	14416977.14	14113296.84	14202854.49	14255219.84	14225650.07	14116825.64	14481250.62	14504755.92	14499713.33	14256583.34	14184574.93	14154902.54	14428250.07	14135924.43	14215997.95	14259974.58	14183202.57	14075972.83	13906511.64	14462390.45	14315052.04	14539648.04	14052278.74	14327539.74	14487544.26	14437919.97	14236953.76	14285110.36	14234320.18	14455048	14029358.37	14388564.46	14363060.36	14366995.88	14473822.56	14222650.37	14089641.13	14205634.74	14197478.6	14561592.87	14303373.21	14400000.45	14407513.89	13995208.16	14353944.58	14193620.48	14197175.58	14040269.21	14340244.09	14269444.58	14352072.49	14269421.94	14380120.95	14176159.62	14308409.39	14306873.65	14531805.29	14284577.08
Coleoptera_ott865243	286850	4888427.021	4546000.219	4635205.57	4782973.563	4818447.555	4906907.531	4973908.424	4998872.885	5082333.32	5111108.545	4924280.571	4986419.66	4846313.619	4818323.551	5010798.482	4965942.878	4869578.144	4799554.13	4919854.523	5031785.835	4870051.354	4923743.174	4579183.796	4684607.211	4918872.915	4948682.929	4950821.6	4899043.939	5003230.376	4898761.348	4748370.96	5049984.426	4808440.228	4756642.687	4886210.924	4709901.464	5084458.549	5000813.749	5111108.545	4821466.276	4939567.822	5078386.467	4788695.289	4948708.319	4877474.62	4949950.051	4785747.555	4924738.17	4818571.56	4828958.291	4973908.424	4604106.412	4974010.19	4921795.639	4810940.237	4943701.027	4938085.365	4833325.15	4698098.481	5011591.94	4980461.947	5040878.687	4789557.471	4857010.832	4811143.75	5049686.297	4784217.448	4894815.485	4880292.769	4845011.828	4699132.009	4546000.219	4924733.534	4822374.175	5015304.335	4671442.124	4831101.303	4991109.432	4886173.443	4925766.111	4834151.303	4770170.944	5036244.522	4698802.406	4933275.993	4970949.673	4952715.176	5026690.742	4982632.85	4671704.785	4902301.893	4759253.114	5096940.595	4911513.17	5047679.258	4974677.694	4776443.164	4892145.424	4854267.569	4848226.577	4666304.728	4984289.585	4986095.438	4930703.431	4925810.803	4966506.711	4836874.34	4884112.366	4959947.638	5001594.638	4924280.571
Lepidoptera_ott965954	182576	1293962.099	1232409.494	1236318.479	1269456.441	1285274.527	1298103.152	1310618.814	1315341.255	1331645.227	1342347.367	1236318.479	1254717.148	1255557.464	1319453.472	1302582.603	1285068.591	1291486.098	1333328.795	1300821.026	1328518.6	1326680.16	1321214.516	1265824.048	1342347.367	1285480.462	1290205.568	1250475.815	1312482.556	1295460.436	1274861.944	1302194.916	1289056.837	1336158.939	1323880.45	1287115.417	1326769.293	1300517.614	1269173.055	1294965.203	1307294.167	1274571.5	1277774.837	1303989.529	1311682.805	1268185.746	1305287.248	1290696.266	1312696.431	1288599.737	1324194.658	1319304.365	1325723.663	1309982.223	1303875.921	1284964.167	1244304.507	1303014.26	1232409.494	1283641.618	1301279.547	1302006.42	1308822.206	1321838.479	1315589.103	1298251.568	1274297.691	1297075.865	1246366.237	1285685.004	1322001.676	1267655.729	1233440.645	1303828.831	1328080.29	1297954.736	1289906.866	1295425.519	1255591.096	1310774.619	1296468.355	1310805.947	1271701.792	1299237.196	1260766.771	1298637.334	1307841.223	1289623.85	1292207.017	1302207.158	1305442.786	1314218.118	1291823.191	1313514.284	1300289.916	1277794.017	1308434.709	1258990.961	1297769.26	1310618.814	1289922.758	1260989.274	1269510.419	1291094.253	1319849.058	1289498.967	1289194.523	1308103.147	1290749.02	1291417.346	1314349.863	1236318.479
Diptera_ott661378	166902	2210344.123	2153778.019	2167373.853	2188193.991	2196290.209	2209961.955	2226010.359	2231599.075	2259592.111	2268052.467	2211558.764	2191240.96	2203507.789	2203461.953	2196870.87	2189398.869	2223498.429	2226010.359	2209478.202	2188237.316	2210109.916	2212248.914	2208744.95	2208869.889	2248050.787	2204122.123	2166560.854	2228455.534	2210713.27	2201097.896	2212537.56	2197964.401	2185815.71	2174918.172	2226035.63	2252999.529	2187966.535	2195116.425	2213985.229	2258826.069	2183080.897	2187896.678	2214685.467	2211142.967	2203024.967	2195650.976	2195248.934	2201381.901	2212172.246	2153778.019	2239183.802	2226404.916	2215440.544	2213437.268	2218410.93	2219550.238	2198539.755	2193212.04	2219082.316	2197299.412	2199649.69	2219814.129	2202794.211	2231707.941	2168186.852	2229460.847	2231708.237	2183334.069	2200551.596	2202773.855	2213597.833	2203497.73	2202636.884	2163944.932	2231163.609	2227099.628	2245946.494	2239181.678	2266564.432	2196437.468	2268052.467	2172181.926	2217889.864	2194500.233	2228835.707	2225453.498	2211374.831	2217773.702	2184299.838	2244986.525	2177624.689	2222185.112	2228486.604	2208799.93	2198722.991	2260004.594	2175990.016	2209185.726	2212908.001	2218565.041	2179277.411	2186614.004	2209813.994	2235288.616	2205576.204	2196142.95	2251204.167	2248231.983	2243230.805	2192916.932	2211558.764
Hymenoptera_ott753726	142383	1651289.891	1600852.877	1612513.573	1629844.263	1637238.402	1652146.693	1661013.199	1667732.384	1698169.206	1714449.17	1714449.17	1639246.716	1649939.488	1687366.446	1645057.505	1646563.864	1631303.489	1656927.341	1667436.958	1653934.707	1665181.044	1661013.199	1663892.271	1656759.093	1654020.007	1639504.934	1703952.199	1626195.783	1634217.338	1654555.165	1639412.487	1610718.371	1610586.179	1622106.197	1638272.997	1657087.937	1652382.01	1654933.237	1628015.179	1657632.544	1663586.1	1639799.438	1634166.177	1643416.792	1641680.136	1676594.523	1623428.894	1629874.446	1636203.807	1653058.737	1650639.494	1629685.8	1671558.665	1654621.516	1600852.877	1628571.026	1628219.812	1673565.933	1654661.101	1692779.595	1665503.197	1645341.306	1614308.776	1701014.302	1652172.332	1627276.545	1640213.116	1638707.067	1684922.415	1669103.387	1624836.952	1656654.609	1651836.907	1661600.033	1654461.695	1669395.498	1671926.058	1646798.763	1635632.351	1627737.886	1644300.183	1642144.025	1667151.092	1667806.241	1647922.34	1628500.258	1653520.577	1648771.518	1644420.016	1657826.833	1639084.352	1655165.879	1652566.826	1644570.417	1654259.083	1683106.619	1653097.482	1692885.456	1652121.053	1623707.664	1631449.601	1675912.14	1648277.178	1649954.086	1635718.465	1670563.298	1635823.25	1656149.266	1666809.218	1653173.467	1714449.17
Hemiptera_ott603650	103698	2107524.66	1973312.718	2023376.286	2056383.125	2069285.823	2106414.856	2144583.952	2164087.108	2210550.294	2236141.071	2106761.243	2086821.254	2110743.18	2134786.299	2115402.825	2047678.265	2210528.421	2113029.765	2067475.836	2094544.186	2060211.393	2144583.952	2101264.928	2014508.97	2061773.947	2029687.434	2190188.523	2086801.522	2110068.472	2105896.91	2066305.756	2148553.696	2118991.833	2165314.147	2172779.375	2098148.236	2151739.292	2033510.494	2045647.309	2070547.835	2080524.846	2066402.047	2040431.152	2117264.398	2072986.287	2164479.007	2115484.902	2028217.05	2120834.395	2166119.395	2068023.81	2086312.013	2128125.198	2217773.217	2064548.529	2092636.332	2104673.961	2131254.149	2156688.032	2083692.067	2199137.801	2109703.378	2194469.166	1973312.718	2136357.334	2111579.236	2032767.97	2087556.804	2030964.975	2018535.522	2195898.657	2133146.54	2169171.673	2187579.396	2161508.358	2082280.184	2145762	2162519.512	2150368.906	2037893.523	2143766.216	2236141.071	2056415.4	2083842.34	2120096.985	2094078.021	2106068.469	2128177.829	2037493.589	2081248.698	2073579.069	2175483.545	2126060.694	2122918.088	2146263.341	2100179.827	2036262.317	2126630.627	2036885.303	2073609.256	2177373.068	2136910.624	2056213.676	2098057.953	2058245.763	2143948.563	2075340.021	2120907.127	2079190.117	2210562.071	2106761.243
Orthoptera_ott1095594	28408	431921.9953	362341.8439	369855.2399	391483.8269	407308.005	437332.8633	459544.5948	468165.3239	496484.1062	499868.8797	390285.8847	396723.5828	418730.5224	405383.9512	416131.6766	406733.6219	447166.6056	457406.4055	409160.6982	455169.6703	478611.7968	466280.1307	431894.6192	452826.0697	382317.6426	416326.1526	403134.3732	472027.9286	442870.4703	462003.6959	373230.9002	419696.2574	391712.0064	466271.7592	439095.4466	411315.8971	362341.8439	409809.7098	445707.0339	389084.2687	433151.3439	386138.4596	425000.9829	407882.3881	449873.8241	453561.2587	459544.5948	394441.4549	468391.1959	469451.1907	443657.4665	389778.5559	447971.2089	422520.5785	463560.5029	362990.9695	369324.9051	479061.2174	392364.6043	494013.6658	484357.3284	454202.6601	438981.9384	439783.3639	402763.5819	453323.6599	497814.3433	465896.1788	479274.2948	465017.9551	392715.2452	424819.3121	492929.5348	426889.9424	474926.1816	445257.3193	446868.8883	499868.8797	497998.1993	438659.2338	419915.9649	462524.9648	459131.8644	425803.8586	453704.0804	472746.3189	437428.3961	476032.318	370385.5746	431285.8503	419476.597	397080.5493	467468.2643	425447.2337	378544.2097	389014.2223	410614.17	424916.8353	421302.2766	458568.0881	430367.4092	387938.9862	385280.2385	439759.9267	468339.5888	437237.3305	374711.6486	428631.881	381052.1855	444645.7725	390285.8847
